scene,mode,tier,level,seed,drift_intensity,n_points,voxel_pca_crispness,mme_grid,mom_planarity,bev_edge_density,knn_entropy_mme,chamfer_oracle,realized.range_noise_sigma,realized.b_a_mps2,realized.b_a_mg,realized.b_g_rad_s,realized.b_g_dph,realized.n_objects,realized.dropout_prob,realized.max_range,realized.peak_yaw_rad,realized.step_sigma
room,random_walk,phenomenological,0.6,1,1.3182622455525372,691200,0.7634995103035632,0.28046477134255154,0.3228947368421053,0.27576279895569755,14.975740945034094,0.4582813265175355,,,,,,,,,,0.072
room,random_walk,phenomenological,0.6,2,0.7077390957920933,691200,0.7571153971339507,0.2810297694079102,0.30425963488843816,0.26054371213876704,15.712078112171014,0.2906736764950494,,,,,,,,,,0.072
room,random_walk,phenomenological,0.8,0,1.3494257807356884,691200,0.7335589964612557,0.254804388167257,0.23310310804144055,0.30543427992090577,14.72129030157045,0.4651845200186632,,,,,,,,,,0.096
room,random_walk,phenomenological,0.8,1,1.7576829940700498,691200,0.7468585279816007,0.2663115009240387,0.24429395535490345,0.2837172699417259,14.554470343315442,0.5396816573881091,,,,,,,,,,0.096
room,random_walk,phenomenological,0.8,2,0.9436521277227913,691200,0.7339666363457531,0.2638410593839304,0.2322824036647804,0.23468314683989927,15.230420059150232,0.33784043511027345,,,,,,,,,,0.096
room,random_walk,phenomenological,1.0,0,1.6867822259196106,691200,0.7300870423346162,0.25067015536515647,0.21565260058881255,0.3009147633088374,14.364048770294074,0.526018035554332,,,,,,,,,,0.12
room,random_walk,phenomenological,1.0,1,2.1971037425875624,691200,0.7544987437124726,0.27037121070291303,0.2297072125684361,0.28156970419611305,14.228605952874094,0.612217681126801,,,,,,,,,,0.12
room,random_walk,phenomenological,1.0,2,1.179565159653489,691200,0.7232760647842946,0.24831993801291793,0.22654402102496715,0.23618635105897912,14.849125585061701,0.38147871685943924,,,,,,,,,,0.12
highway,sensor_noise,noise,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,0.02,,,,,,,,,
highway,sensor_noise,noise,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,0.02,,,,,,,,,
highway,sensor_noise,noise,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,0.02,,,,,,,,,
highway,sensor_noise,noise,0.2,0,0.0,361731,0.9961803691269793,0.9664379960173924,0.8325320512820512,0.34241400271331013,16.21954032945205,0.3030842415570561,0.046,,,,,,,,,
highway,sensor_noise,noise,0.2,1,0.0,361731,0.9964183501186321,0.9679168015212237,0.8333333333333333,0.28941693217148323,16.220689597318763,0.3033902496727484,0.046,,,,,,,,,
highway,sensor_noise,noise,0.2,2,0.0,361731,0.9966551263157348,0.969047559368869,0.9166666666666667,0.3066263354592787,16.18772036472596,0.30155803800740943,0.046,,,,,,,,,
highway,sensor_noise,noise,0.4,0,0.0,361731,0.9911928958045116,0.9257544261007223,0.8277458492975734,0.3420920604068506,15.34131120615831,0.3058588055338148,0.07200000000000001,,,,,,,,,
highway,sensor_noise,noise,0.4,1,0.0,361731,0.9915285821304953,0.9273369891936959,0.9140173410404625,0.324345200727309,15.332866775570691,0.30623659116248314,0.07200000000000001,,,,,,,,,
highway,sensor_noise,noise,0.4,2,0.0,361731,0.9919156168248189,0.9289970708672973,0.9140249759846302,0.32236302841145303,15.303938373053148,0.3043094323815488,0.07200000000000001,,,,,,,,,
highway,sensor_noise,noise,0.6,0,0.0,361731,0.9848574491778177,0.8761072465246068,0.8191153238546603,0.32534834433235155,14.738531634521983,0.30879979705431526,0.098,,,,,,,,,
highway,sensor_noise,noise,0.6,1,0.0,361731,0.9851598996006665,0.8790028013113769,0.9069148936170214,0.3271864466272818,14.72205386305165,0.3093695438068992,0.098,,,,,,,,,
highway,sensor_noise,noise,0.6,2,0.0,361731,0.9853342866175577,0.8771138246202375,0.9069897632757519,0.3233656402985523,14.69461601247407,0.3073296307843192,0.098,,,,,,,,,
highway,sensor_noise,noise,0.8,0,0.0,361731,0.9768512759975402,0.8217494638089912,0.8104265402843601,0.3263835669138188,14.285448704400881,0.3119056639259355,0.12400000000000001,,,,,,,,,
highway,sensor_noise,noise,0.8,1,0.0,361731,0.9772975872018003,0.8247736647753926,0.8991563196434257,0.3639917951139056,14.257631397525703,0.3126334300367035,0.12400000000000001,,,,,,,,,
highway,sensor_noise,noise,0.8,2,0.0,361731,0.9772175302111589,0.8208652704375413,0.8078637376631645,0.32620973653856467,14.242167637427938,0.3104467742536089,0.12400000000000001,,,,,,,,,
highway,sensor_noise,noise,1.0,0,0.0,361731,0.9682380670050994,0.7686641770884816,0.8021732182806007,0.3650784043087402,13.923191530188138,0.3150712395188341,0.15,,,,,,,,,
highway,sensor_noise,noise,1.0,1,0.0,361731,0.9671603553995508,0.7612846758624044,0.7942464040025015,0.34452594257755764,13.885742036963947,0.31592693395560717,0.15,,,,,,,,,
highway,sensor_noise,noise,1.0,2,0.0,361731,0.9677630464096101,0.7647382790167623,0.873263888888889,0.3276378002947006,13.873100718082508,0.3135583727700198,0.15,,,,,,,,,
highway,accel_bias,bias,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,0.0,0.0,,,,,,,
highway,accel_bias,bias,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,0.0,0.0,,,,,,,
highway,accel_bias,bias,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,0.0,0.0,,,,,,,
highway,accel_bias,bias,0.2,0,0.17776763859038017,361731,0.9924965107030491,0.9387163903717323,0.8254105445116681,0.32019668412963476,17.772891948381265,0.3118325787220602,,0.002,0.2038735983690112,,,,,,,
highway,accel_bias,bias,0.2,1,0.17776763859038017,361731,0.9912394175468684,0.9316828905525876,0.825109649122807,0.3182698277877937,17.766082167783757,0.3119725394035571,,0.002,0.2038735983690112,,,,,,,
highway,accel_bias,bias,0.2,2,0.17776763859038017,361731,0.9913611533325143,0.9312579690032609,0.9050828418983432,0.302888373080168,17.731924976110392,0.31057716679233827,,0.002,0.2038735983690112,,,,,,,
highway,accel_bias,bias,0.4,0,0.35553527718076033,361731,0.9776528837826566,0.830102100739204,0.7607192254495159,0.3199240913617429,17.690958065556092,0.3191172934595744,,0.004,0.4077471967380224,,,,,,,
highway,accel_bias,bias,0.4,1,0.35553527718076033,361731,0.9785949990651922,0.8377590674338242,0.8372172254020169,0.31890212917578203,17.681350072866167,0.3205117350611602,,0.004,0.4077471967380224,,,,,,,
highway,accel_bias,bias,0.4,2,0.35553527718076033,361731,0.9785935939924784,0.8358709067762659,0.8265669515669517,0.28986348728976646,17.65859778665022,0.3187121056156807,,0.004,0.4077471967380224,,,,,,,
highway,accel_bias,bias,0.6,0,0.5333029157711404,361731,0.9709654092973795,0.7889313612904743,0.8053857350800583,0.33909799014397296,17.639664709906082,0.3244436532714272,,0.006,0.6116207951070336,,,,,,,
highway,accel_bias,bias,0.6,1,0.5333029157711404,361731,0.9712711950348232,0.7849913004839881,0.8145569620253165,0.3055308426693753,17.613575826327914,0.3269132088724075,,0.006,0.6116207951070336,,,,,,,
highway,accel_bias,bias,0.6,2,0.5333029157711404,361731,0.9691765725467848,0.7803506375713649,0.80822695035461,0.32190371341072066,17.60126960525837,0.3263663100856161,,0.006,0.6116207951070336,,,,,,,
highway,accel_bias,bias,0.8,0,0.7110705543615207,361731,0.9708357271267568,0.7867217204298816,0.73935389133627,0.3398829988445704,17.589418942666082,0.3299705353459659,,0.008,0.8154943934760448,,,,,,,
highway,accel_bias,bias,0.8,1,0.7110705543615207,361731,0.9702938034725052,0.7789395478519963,0.8122775800711745,0.337307514913282,17.567915198686148,0.33273258091064284,,0.008,0.8154943934760448,,,,,,,
highway,accel_bias,bias,0.8,2,0.7110705543615207,361731,0.9705999403386888,0.7867761222204529,0.8095870206489676,0.30415098279231373,17.559359253951435,0.3330136370801571,,0.008,0.8154943934760448,,,,,,,
highway,accel_bias,bias,1.0,0,0.8888381929519007,361731,0.9697214649765733,0.7730471739464231,0.8109280138768431,0.3371381931604241,17.54129075060309,0.33532196418204985,,0.01,1.019367991845056,,,,,,,
highway,accel_bias,bias,1.0,1,0.8888381929519007,361731,0.9670408650088923,0.7603677195913535,0.7270946353224833,0.35659503938041187,17.52328031274931,0.3375981373413669,,0.01,1.019367991845056,,,,,,,
highway,accel_bias,bias,1.0,2,0.8888381929519007,361731,0.9685371439149338,0.7690162673335738,0.801980198019802,0.35912401085362194,17.519951163516428,0.3374627915782538,,0.01,1.019367991845056,,,,,,,
highway,gyro_bias,bias,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,,,0.0,0.0,,,,,
highway,gyro_bias,bias,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,,,0.0,0.0,,,,,
highway,gyro_bias,bias,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,,,0.0,0.0,,,,,
highway,gyro_bias,bias,0.2,0,0.09801089092114784,361731,0.9894902337007091,0.9127444735947136,0.8102652825836216,0.30642022926119705,17.71733851061441,0.3070759576803679,,,,2e-05,4.1252961249419275,,,,,
highway,gyro_bias,bias,0.2,1,0.09801089092114784,361731,0.9893087841765733,0.9171522732189062,0.8881172839506174,0.27495246038156473,17.714699171771898,0.3077317159375543,,,,2e-05,4.1252961249419275,,,,,
highway,gyro_bias,bias,0.2,2,0.09801089092114784,361731,0.9907803825100148,0.9240238860372753,0.8977987421383649,0.27531082248840455,17.675744698866417,0.3058015155917593,,,,2e-05,4.1252961249419275,,,,,
highway,gyro_bias,bias,0.4,0,0.19602178184229568,361731,0.9749872844843699,0.8078222634218283,0.8295795795795796,0.32175486259946817,17.53628549882859,0.3144324647319894,,,,4e-05,8.250592249883855,,,,,
highway,gyro_bias,bias,0.4,1,0.19602178184229568,361731,0.9722536620183,0.798098552455101,0.8957264957264958,0.2881326338746293,17.515690847630548,0.31451486676918755,,,,4e-05,8.250592249883855,,,,,
highway,gyro_bias,bias,0.4,2,0.19602178184229568,361731,0.9776145956040122,0.8271921132944609,0.9158957106812448,0.27585472932384186,17.487637752410688,0.3120063046582787,,,,4e-05,8.250592249883855,,,,,
highway,gyro_bias,bias,0.6,0,0.2940326727634435,361731,0.9749426525296183,0.809336757174934,0.8329022988505748,0.3224617990833533,17.36297462501191,0.31980108355360104,,,,6e-05,12.375888374825783,,,,,
highway,gyro_bias,bias,0.6,1,0.2940326727634435,361731,0.973664494051155,0.804508030551567,0.8294793484584061,0.2904385752064316,17.330109002527067,0.32002765336052247,,,,6e-05,12.375888374825783,,,,,
highway,gyro_bias,bias,0.6,2,0.2940326727634435,361731,0.9752249806804169,0.8124670516295541,0.8331873905429072,0.30352544975562956,17.30458782887451,0.3169500791315014,,,,6e-05,12.375888374825783,,,,,
highway,gyro_bias,bias,0.8,0,0.39204356368459137,361731,0.9739675036583694,0.80184311424973,0.8235551663747811,0.33911165633694135,17.183607539913304,0.32373775046320585,,,,8e-05,16.50118449976771,,,,,
highway,gyro_bias,bias,0.8,1,0.39204356368459137,361731,0.9723419521317573,0.7948657510785516,0.8260335357039608,0.2875234013786597,17.148494777354685,0.32485283768281725,,,,8e-05,16.50118449976771,,,,,
highway,gyro_bias,bias,0.8,2,0.39204356368459137,361731,0.9747633462023829,0.8085056933164536,0.9082969432314411,0.30391958770065924,17.130521454473023,0.3218771521338034,,,,8e-05,16.50118449976771,,,,,
highway,gyro_bias,bias,1.0,0,0.49005445460573926,361731,0.9753418740380375,0.8084083710908387,0.8263142174432497,0.28990495552048257,17.010171536991802,0.3273369712112931,,,,0.0001,20.626480624709636,,,,,
highway,gyro_bias,bias,1.0,1,0.49005445460573926,361731,0.9734197351761178,0.7979005006999446,0.8300787163184985,0.317289113656462,16.9736413830406,0.32871260925232176,,,,0.0001,20.626480624709636,,,,,
highway,gyro_bias,bias,1.0,2,0.49005445460573926,361731,0.9776653092028256,0.824090348820362,0.8398778359511345,0.2879090853117993,16.96525357177944,0.32667283330699054,,,,0.0001,20.626480624709636,,,,,
highway,dynamic_objects,catastrophic,0.0,0,0.0,361810,0.9909633533169391,0.9043248131344834,0.8126590330788803,0.18490230366291469,17.745838824268034,0.33720943806498793,,,,,,1.0,,,,
highway,dynamic_objects,catastrophic,0.0,1,0.0,362046,0.9991189495639977,0.9916784824674584,0.8333333333333333,0.31896033464404344,17.8215483763307,0.3293674191891962,,,,,,1.0,,,,
highway,dynamic_objects,catastrophic,0.0,2,0.0,361918,0.9940093564067222,0.9409067825867417,0.9008907004830918,0.20272031692643214,17.773563075087196,0.3306676621860075,,,,,,1.0,,,,
highway,dynamic_objects,catastrophic,0.2,0,0.0,361864,0.9844430797027219,0.8497720614950641,0.7964532328939108,0.18686043668535565,17.704076851240846,0.33697036551590365,,,,,,2.0,,,,
highway,dynamic_objects,catastrophic,0.2,1,0.0,362203,0.9991281319490481,0.9918605226745952,0.8333333333333333,0.316987588770538,17.821013545516468,0.3325452523733195,,,,,,2.0,,,,
highway,dynamic_objects,catastrophic,0.2,2,0.0,362362,0.9947459047122463,0.9508947758198216,0.8213830465264499,0.21063704510612333,17.729770309446632,0.33198783828616696,,,,,,2.0,,,,
highway,dynamic_objects,catastrophic,0.4,0,0.0,361935,0.9759317077253067,0.7909216252327486,0.845949855351977,0.17990863799962856,17.576256409900477,0.3456611752105498,,,,,,3.0,,,,
highway,dynamic_objects,catastrophic,0.4,1,0.0,362545,0.9986598308180804,0.9877514747918972,0.8318264014466545,0.28730153387896495,17.64574189689588,0.33935151302873934,,,,,,3.0,,,,
highway,dynamic_objects,catastrophic,0.4,2,0.0,362563,0.9930812842316272,0.9319398053737425,0.8986042692939246,0.19674549550354004,17.71826227312632,0.33902235678397585,,,,,,3.0,,,,
highway,dynamic_objects,catastrophic,0.6,0,0.0,361935,0.9759317077253067,0.7909216252327486,0.845949855351977,0.17990863799962856,17.576256409900477,0.3456611752105498,,,,,,4.0,,,,
highway,dynamic_objects,catastrophic,0.6,1,0.0,362675,0.9897820357974315,0.8919348041650693,0.8914785737651293,0.1695658200230798,17.597554027104465,0.34624580225150425,,,,,,4.0,,,,
highway,dynamic_objects,catastrophic,0.6,2,0.0,362705,0.9909655421313259,0.9094705297434716,0.8914041994750658,0.18016252769995317,17.63348961010069,0.34086312388032003,,,,,,4.0,,,,
highway,dynamic_objects,catastrophic,0.8,0,0.0,362017,0.9621229695165203,0.7055407241483581,0.8170289855072465,0.17538558081807495,17.500489387315472,0.3558057827350736,,,,,,5.0,,,,
highway,dynamic_objects,catastrophic,0.8,1,0.0,362943,0.9864095680458363,0.8663935257278977,0.8026188166828322,0.19128709702635763,17.500430894740607,0.35884236074709075,,,,,,5.0,,,,
highway,dynamic_objects,catastrophic,0.8,2,0.0,362928,0.9901664774848666,0.9005435167514287,0.8038841133397007,0.22579996801656432,17.635759701555013,0.3415206414972233,,,,,,5.0,,,,
highway,dynamic_objects,catastrophic,1.0,0,0.0,362222,0.9681617382053906,0.7345657437151681,0.8245393634840872,0.17663890102265858,17.50508596887424,0.35303826761752183,,,,,,6.0,,,,
highway,dynamic_objects,catastrophic,1.0,1,0.0,363187,0.9895836200789159,0.8973768355692261,0.887635956493922,0.14446814337977262,17.544526508208282,0.34132503709887085,,,,,,6.0,,,,
highway,dynamic_objects,catastrophic,1.0,2,0.0,362928,0.9901664774848666,0.9005435167514287,0.8038841133397007,0.22579996801656432,17.635759701555013,0.3415206414972233,,,,,,6.0,,,,
highway,geometric_degeneracy,catastrophic,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.2,0,0.7573062105254381,361731,0.998847066007059,0.9891407648921133,0.8333333333333333,0.2879307228242168,17.157909417242625,0.3205697713604033,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.2,1,0.10853368024964709,361731,0.9988696670408496,0.9894172369868962,0.8333333333333333,0.3173940046256316,17.223616494295218,0.307947175405991,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.2,2,0.4961480160137922,361731,0.9984091232516262,0.9874562845846128,0.8316798941798941,0.3036271750933591,17.09502424394081,0.3208307128022885,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.4,0,1.5146124210508762,361731,0.9981259380449726,0.9828539051536026,0.8333333333333333,0.2884171976379891,16.341954810902788,0.33246806687683705,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.4,1,0.21706736049929418,361731,0.9981210746120092,0.9827820097010008,0.8333333333333333,0.30464467066415646,16.42875280629663,0.31432911700759647,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.4,2,0.9922960320275844,361731,0.9973247748260979,0.9780481074607181,0.8317152103559871,0.27691728767317997,16.248937242893433,0.3299352157424795,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.6,0,2.271918631576314,361731,0.9967979436351732,0.9700431076383172,0.8333333333333333,0.28933388910797675,15.692528541862767,0.3386029189821496,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.6,1,0.3256010407489411,361731,0.9970386577338949,0.9729160161336043,0.8333333333333333,0.278669088063242,15.7969204864604,0.3185529161949918,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.6,2,1.4884440480413768,361731,0.9967814278959392,0.9703210172018334,0.8333333333333333,0.27627370994048595,15.594803527721304,0.33525798778656635,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.8,0,3.0292248421017525,361731,0.9949867721549016,0.9553486326051258,0.8333333333333333,0.29169709238726443,15.16607733517823,0.34811563748912794,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.8,1,0.43413472099858835,361731,0.9951770008460941,0.9562760676737431,0.8333333333333333,0.29396932027039013,15.318349528667422,0.32183460512118794,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,0.8,2,1.9845920640551689,361731,0.9949687934393933,0.954010398064601,0.8333333333333333,0.29178668939168373,15.08776426819088,0.34258936074982305,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,1.0,0,3.7865310526271894,361731,0.992698750121439,0.9358861717110794,0.8333333333333333,0.2922430379451045,14.76697896696623,0.36015728444987116,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,1.0,1,0.5426684012482353,361731,0.9930177194551406,0.93859869750753,0.8333333333333333,0.3246524491227394,14.903287201783643,0.3254997753733684,,,,,,,,,,
highway,geometric_degeneracy,catastrophic,1.0,2,2.4807400800689616,361731,0.9924166091903571,0.933819472880262,0.8333333333333333,0.3422780248716051,14.683064017881742,0.34795560768552203,,,,,,,,,,
highway,weather_dropout,catastrophic,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,,,,,,0.0,80.0,,
highway,weather_dropout,catastrophic,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,,,,,,0.0,80.0,,
highway,weather_dropout,catastrophic,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,,,,,,0.0,80.0,,
highway,weather_dropout,catastrophic,0.2,0,0.0,318247,0.999150581717526,0.9921928399090773,0.9166666666666667,0.2890570334899139,17.85269403623564,0.32394270310319284,,,,,,,0.12,69.0,,
highway,weather_dropout,catastrophic,0.2,1,0.0,318297,0.9991300981848232,0.9918987222608355,0.8333333333333333,0.30205680264243745,17.843603451995186,0.32493150455872666,,,,,,,0.12,69.0,,
highway,weather_dropout,catastrophic,0.2,2,0.0,318556,0.9991733291031284,0.9922304006815517,0.9166666666666667,0.31894443838237785,17.850185829908078,0.32831847121049496,,,,,,,0.12,69.0,,
highway,weather_dropout,catastrophic,0.4,0,0.0,275069,0.9992777253197556,0.9933888237743641,0.8333333333333333,0.30394898051271846,17.85448528602104,0.32793636185130204,,,,,,,0.24,58.0,,
highway,weather_dropout,catastrophic,0.4,1,0.0,275105,0.9991144725049658,0.9915822084701944,0.9166666666666667,0.3206434011102565,17.818824828528697,0.32361896283653635,,,,,,,0.24,58.0,,
highway,weather_dropout,catastrophic,0.4,2,0.0,275164,0.9991255052898728,0.9917459269921679,0.8333333333333333,0.32069281487398166,17.842806918752103,0.3265303456714159,,,,,,,0.24,58.0,,
highway,weather_dropout,catastrophic,0.6,0,0.0,228778,0.9990943023229782,0.9917211240161685,0.8333333333333333,0.3379099099718793,17.84766798138369,0.3261068941058155,,,,,,,0.36,47.0,,
highway,weather_dropout,catastrophic,0.6,1,0.0,229134,0.9989938305288067,0.9905895944170056,0.9166666666666667,0.3189384802994848,17.85311867270684,0.33080813328614966,,,,,,,0.36,47.0,,
highway,weather_dropout,catastrophic,0.6,2,0.0,229194,0.999116593971509,0.9914800356548016,0.9166666666666667,0.30352408643125856,17.784673421623268,0.32590723649285025,,,,,,,0.36,47.0,,
highway,weather_dropout,catastrophic,0.8,0,0.0,185195,0.9991963243999852,0.9926170871807912,0.9166666666666667,0.3202681074095163,17.84723178447775,0.33204748746809054,,,,,,,0.48,36.0,,
highway,weather_dropout,catastrophic,0.8,1,0.0,185548,0.9993311093037022,0.9937976890812465,0.8333333333333333,0.33420511777082135,17.841145471684424,0.32995277653939437,,,,,,,0.48,36.0,,
highway,weather_dropout,catastrophic,0.8,2,0.0,185807,0.9992349137678249,0.9929136554740594,0.8333333333333333,0.31844615868877746,17.82670816574715,0.32810189970415793,,,,,,,0.48,36.0,,
highway,weather_dropout,catastrophic,1.0,0,0.0,137550,0.9994428446859194,0.9948763429834323,0.8333333333333333,0.33322056395636024,17.8541336739245,0.32396800688254934,,,,,,,0.6,25.0,,
highway,weather_dropout,catastrophic,1.0,1,0.0,137700,0.9994808466589423,0.9951531301156621,0.8333333333333333,0.31853801835676515,17.865076312263316,0.32510743085467936,,,,,,,0.6,25.0,,
highway,weather_dropout,catastrophic,1.0,2,0.0,137800,0.999407374331293,0.9943867292328964,0.8333333333333333,0.3360241002873455,17.91903284661971,0.3258332794337238,,,,,,,0.6,25.0,,
highway,imu_saturation,catastrophic,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,,,,,,,,0.0,
highway,imu_saturation,catastrophic,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,,,,,,,,0.0,
highway,imu_saturation,catastrophic,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,,,,,,,,0.0,
highway,imu_saturation,catastrophic,0.2,0,0.0694307208661987,361731,0.9984829337969658,0.9841249621326438,0.9138403562863996,0.3117272257572815,17.42181798469933,0.3246717934245138,,,,,,,,,0.12,
highway,imu_saturation,catastrophic,0.2,1,0.0694307208661987,361731,0.9985740719397831,0.9858034181847694,0.8291075050709938,0.30863081648874363,17.33831739898314,0.328666074837752,,,,,,,,,0.12,
highway,imu_saturation,catastrophic,0.2,2,0.0694307208661987,361731,0.9991301646254176,0.9917010507689418,0.8324742268041236,0.28058481264397495,17.368757963169024,0.32573717191985707,,,,,,,,,0.12,
highway,imu_saturation,catastrophic,0.4,0,0.1388614417323974,361731,0.9982494913013932,0.9819111850223629,0.8292322834645669,0.27926899607685735,17.3059682462074,0.33857491903310477,,,,,,,,,0.24,
highway,imu_saturation,catastrophic,0.4,1,0.1388614417323974,361731,0.9989154278105844,0.9881776291249083,0.8316749585406301,0.32672368034324867,17.18590640305409,0.342061260501335,,,,,,,,,0.24,
highway,imu_saturation,catastrophic,0.4,2,0.1388614417323974,361731,0.9981911934952944,0.9849103311529681,0.8300557194362503,0.28028484686289645,17.231199125736616,0.33848422478609846,,,,,,,,,0.24,
highway,imu_saturation,catastrophic,0.6,0,0.2082921625985961,361731,0.9985533439128906,0.9831282880806687,0.8299526707234617,0.3067551056381214,17.23401029910045,0.3502643608275562,,,,,,,,,0.36,
highway,imu_saturation,catastrophic,0.6,1,0.2082921625985961,361731,0.9992839736232888,0.9930189656404633,0.8325024925224327,0.3226785582291629,17.065083403518717,0.3580828484372264,,,,,,,,,0.36,
highway,imu_saturation,catastrophic,0.6,2,0.2082921625985961,361731,0.9992175286226166,0.9923503148012768,0.832494125545485,0.2913450519533949,17.136285941030533,0.3519476417626125,,,,,,,,,0.36,
highway,imu_saturation,catastrophic,0.8,0,0.2777228834647948,361731,0.9983683527974061,0.9848489069238034,0.8291583166332666,0.27608555778738453,17.19246501966296,0.36221427039998544,,,,,,,,,0.48,
highway,imu_saturation,catastrophic,0.8,1,0.2777228834647948,361731,0.9983983886682405,0.983818340455744,0.8292363159619797,0.34211131803571393,16.997454478749532,0.3737433598358869,,,,,,,,,0.48,
highway,imu_saturation,catastrophic,0.8,2,0.2777228834647948,361731,0.9985873838637542,0.9863385870057979,0.8300198807157056,0.29076880148820605,17.074341078127507,0.3657862408761672,,,,,,,,,0.48,
highway,imu_saturation,catastrophic,1.0,0,0.3471536043309935,361731,0.9959118026342713,0.9648712048461359,0.8211041229909154,0.2755946458334738,17.099969414826884,0.37241617167491803,,,,,,,,,0.6,
highway,imu_saturation,catastrophic,1.0,1,0.3471536043309935,361731,0.9958543384966007,0.9602330037529425,0.8217362491716368,0.30460573447569383,16.94070246157266,0.3845748298106354,,,,,,,,,0.6,
highway,imu_saturation,catastrophic,1.0,2,0.3471536043309935,361731,0.9973455932640397,0.9738339699425377,0.8238243430152143,0.2900974780097657,16.987606637677448,0.37715153943688196,,,,,,,,,0.6,
highway,random_walk,phenomenological,0.0,0,0.0,361731,0.9989471340329439,0.9906074677322367,0.8333333333333333,0.30386442008419634,17.856130963027564,0.30056444496314777,,,,,,,,,,0.0
highway,random_walk,phenomenological,0.0,1,0.0,361731,0.9990824811146694,0.9913263154524428,0.8333333333333333,0.2740081919961416,17.866847147849928,0.30100402289598294,,,,,,,,,,0.0
highway,random_walk,phenomenological,0.0,2,0.0,361731,0.9992137415462674,0.992326767443751,0.9166666666666667,0.28973854582028513,17.828327436280954,0.2990385046008889,,,,,,,,,,0.0
highway,random_walk,phenomenological,0.2,0,0.3373564451839221,361731,0.9616098959683238,0.7299229603164543,0.7963590177815412,0.3052052527628209,17.60389276364665,0.3298912592606597,,,,,,,,,,0.024
highway,random_walk,phenomenological,0.2,1,0.43942074851751245,361731,0.9767395663842439,0.8242922426373983,0.7657856093979442,0.35862926974150966,17.581106104832518,0.3394407301766259,,,,,,,,,,0.024
highway,random_walk,phenomenological,0.2,2,0.23591303193069782,361731,0.9689271357808295,0.7746289948986608,0.8810316139767055,0.32270005951421604,17.580006865636772,0.3194827592383489,,,,,,,,,,0.024
